source,grade,value_mean,value_std,value_p90,value_p95,saturation_mean,saturation_std,gray_mean,gray_std,hue_sin,hue_cos,chromatic_fraction,yellow_candidate_ratio,lab_L_mean,lab_L_std,lab_a_mean,lab_a_std,lab_b_mean,lab_b_std,highlight_candidate_ratio,highlight_largest_ratio,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_entropy,lbp_entropy,edge_density_proxy,lbp_00,lbp_01,lbp_02,lbp_03,lbp_04,lbp_05,lbp_06,lbp_07,lbp_08,lbp_09,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17
WIN_20260823_21_45_15_Pro_jpg,C,147.6167167690498,53.93433586695392,228.0,239.0,65.80564345991561,64.67420375366528,136.00731981981983,58.57902521227719,0.1252947877462561,-0.005406208497217217,0.5267428571428572,0.2615427927927928,55.83443832397461,23.321834564208984,0.578925609588623,4.228202819824219,3.8048171997070312,13.16516399383545,0.14955882352941177,0.025588235294117648,7.439005913409964,0.4231034539900814,0.10300768708340417,6.9921146182032565,3.1344496530779984,0.35255233198677927,0.09337128167462358,0.05814873417721519,0.030968468468468468,0.018545721630554537,0.015975027543150937,0.013587954461990452,0.017941176470588235,0.023529411764705882,0.022285714285714287,0.023687109805361733,0.0189873417721519,0.016218354430379747,0.01608649789029536,0.019251054852320676,0.02956081081081081,0.05511603375527426,0.09737142857142857,0.43169298567756154
WIN_20260823_21_45_17_Pro_jpg,C,144.8917685149255,59.21277161644525,226.0,236.5,61.59016395811075,63.97193124938701,132.61737075347477,63.72943841558978,-0.05177769155292546,-0.05849579320842831,0.462983261000074,0.19788910735206813,54.329824447631836,25.436793327331543,0.7527140229940414,4.121177673339844,1.855117380619049,13.011789798736572,0.1343765043200041,0.039954664222058484,7.778351965003146,0.40736268755190286,0.10061893406512347,7.086987274261798,3.024693256403668,0.35417988729862837,0.09921016670079527,0.05920068367325751,0.029242940362132708,0.017489527326472187,0.013856950987752675,0.01472176050235122,0.014452943815987527,0.01639310194388878,0.019372448309631994,0.018194331063529377,0.014483426484595312,0.013491025102652762,0.014877788910479695,0.018142554740466887,0.030200700723487447,0.058522516533961455,0.1061502726059688,0.4442759691726298
WIN_20260823_21_45_18_Pro_jpg,C,145.33420605987789,60.51322005654049,227.0,238.5,62.865288031153995,61.09824265387671,132.4992586497193,62.9619357609003,0.08793466255075412,-0.011721982477205049,0.49962516027894077,0.20776761101480876,54.143625259399414,24.986544609069824,0.3444192707538605,3.8533542156219482,2.926285743713379,13.095909595489502,0.1366291991734145,0.04102717008564484,8.903833636424885,0.3956284904948659,0.09724779180199294,7.104234253684549,2.998305653699016,0.3545899419791161,0.09857261312485194,0.05872512608989186,0.02653919443813981,0.01718403433617685,0.01305005602257958,0.014261386370856806,0.01536129564125423,0.01780055133087658,0.01941661086256031,0.01836430974771066,0.016004046562461384,0.0146618182408823,0.013584730263312084,0.017593948573370828,0.026955574079005416,0.057593633700213795,0.10007600681842507,0.44391885877521287
WIN_20260823_21_45_21_Pro_jpg,C,155.47317171025134,60.79003532096499,233.0,242.5,54.47033635690073,60.26695273549933,142.22856421523232,65.45829983092015,-0.18585162644465694,-0.11495018792520212,0.4053228444682132,0.12312881395912287,57.9693660736084,26.006240844726562,0.17323734238743782,4.014286279678345,-0.14792335033416748,11.278564453125,0.1757021579352258,0.06259540650642516,7.27097599598331,0.41296625493150074,0.0988288370723745,7.055565163444097,3.079672100378837,0.3550713066386372,0.09524521227301301,0.05758935695461795,0.02886154226473955,0.017555096853294726,0.015527069245383626,0.01431865852205855,0.01664596008682893,0.018234347955745384,0.021332012669652775,0.020435320443704982,0.0163874974943787,0.015392369873016155,0.016654210169696995,0.018426118788677816,0.03031157348735614,0.05634328710556147,0.09743104660982381,0.44092538911888074
WIN_20260823_21_45_22_Pro_jpg,C,158.84633378317588,58.149856345699256,232.0,242.0,51.99084330231871,60.06499142465111,144.0199281560041,63.07806295890175,0.13142438730822462,0.14187062030266534,0.3914275593340418,0.14325801211047112,59.150962829589844,25.1297550201416,0.030534110963344574,3.7122385501861572,2.2214114665985107,11.144801139831543,0.15788573383510093,0.030092839611567602,8.451448103330172,0.38705751753199696,0.09432133446269753,7.154169187942134,3.036487128353789,0.3578047683310841,0.09493446687920652,0.058271342543393556,0.030464045341834927,0.017796485009599763,0.014700673042862203,0.013992206872121856,0.016477995847009177,0.01882242615044544,0.019224328488177372,0.020028133163641236,0.015540223725634671,0.014669435327215487,0.015294646873594242,0.01824300389656394,0.029849469722887444,0.056534262174291645,0.09444690592231576,0.44563013552449043
WIN_20260823_21_45_29_Pro_jpg,C,152.0719244512835,58.93720832454219,229.0,238.5,52.117801878836445,54.10458484380644,143.35706162408377,61.04143738417657,0.10734435773081802,0.17221332852276916,0.4090439054394106,0.19463356412749938,58.60435104370117,23.882258415222168,-0.6562958657741547,3.503144383430481,2.4576369524002075,10.793004035949707,0.15014567001442908,0.03976366849141211,8.029022616226065,0.4013405576550103,0.10269561942528241,7.001356322338911,3.027401948194666,0.36089981197596377,0.09514560366773037,0.05942897758052762,0.029633129342231765,0.018381324972259708,0.015803220190727434,0.013147575128293822,0.016069234424325035,0.018476713145985098,0.018457014100671024,0.01757352738275144,0.016307689397164128,0.01360778119716497,0.014793958767605116,0.020079644078018398,0.031622899241224085,0.055567089836758614,0.09316254966065719,0.4480333450745568
WIN_20260823_21_45_31_Pro_jpg,C,151.64863018896563,56.593184145685505,228.0,238.0,48.39591277989635,56.57649139891807,144.84230097897853,61.38895628667951,0.14464417126347154,-0.15912312739679765,0.35083602229392785,0.1646049935493663,59.166046142578125,24.204099655151367,-0.5702692270278931,3.6048381328582764,2.7665393352508545,11.141420364379883,0.14418388669607615,0.029445245503528877,8.956536554846302,0.3934410885716574,0.09562383232459806,7.139946071247628,3.0249103944566516,0.35789633452227365,0.09582477754962354,0.05741250491545419,0.030507702815511878,0.018362470129543455,0.015398933919959388,0.014613180515759312,0.01421204879889322,0.017574021012416428,0.01811092944283738,0.019197707736389683,0.015467295844802727,0.014178155861934097,0.015568152974024875,0.01822614348734618,0.030703040969981422,0.05583955957530476,0.09426029138554806,0.4535278581310527
WIN_20260823_21_45_32_Pro_jpg,C,146.93753093389938,57.07380362965032,222.5,237.0,50.40257404938097,56.56412965682553,138.30540619411275,59.84583170634444,-0.052423099196489326,-0.13906046677293626,0.37535917063399793,0.1643162412865398,56.70732116699219,23.365044593811035,-0.2615714371204376,3.4654250144958496,0.7273122668266296,11.30093240737915,0.11477509597251698,0.040962104088887175,8.622046154972427,0.3885691322045081,0.09512593730434436,7.138763604569306,3.0248226647488945,0.3637047913205156,0.09618127947562807,0.05838114240486174,0.03002020912468941,0.01836196865628527,0.015415193786786565,0.014473468418237493,0.01614525506498493,0.017334156751587684,0.019832240357660583,0.01775036273101708,0.016770433751976052,0.014982485783039408,0.01575202116960453,0.017790660551014126,0.030288079083100647,0.0574240724712731,0.09624188698434052,0.44741244278204495
WIN_20260823_21_45_34_Pro_jpg,C,150.07804232804233,58.46692751670113,229.0,240.0,58.75545263157895,70.45370668785485,136.6539527421237,60.80123246372953,0.17139243569466606,0.017391803762499637,0.37726315789473686,0.19661610268378063,55.84168243408203,24.504426956176758,-0.2283697873353958,4.915611743927002,2.890986204147339,12.634284019470215,0.14743589743589744,0.05016673916195447,8.229112213746763,0.4019089094870977,0.10138149227263767,7.097918710102864,3.0482022163728835,0.3581907090464548,0.09625263157894737,0.056957409568261376,0.02730236348818256,0.01706534422403734,0.015091443918659676,0.014644048136871103,0.013812507993349533,0.018948655256723717,0.02135189335849947,0.018823768823768825,0.016242486251438804,0.013854930725346373,0.015079019863708859,0.019311932472183144,0.029171528588098017,0.06046107003044802,0.0908720456397718,0.4508964955175224
WIN_20260823_21_45_36_Pro_jpg,C,147.60628210085173,60.51479093578051,228.5,239.5,51.47972275791335,60.10306529572905,137.30837852921087,63.40496027395876,-0.10209819880290753,-0.010409051787879944,0.3709185365984524,0.12716885424592123,55.938636779785156,25.239203453063965,0.1041226785746403,3.285203218460083,0.6650215238332748,10.661482810974121,0.14225815418152488,0.06626986584837426,8.077580363678166,0.41218663174916165,0.09835065551036454,7.112569569623459,3.0197235094223314,0.3502124778494369,0.09663687429769172,0.057468358410959416,0.029192617161583362,0.018465667225272323,0.014392855212256209,0.014889044867012742,0.01624567025613233,0.018012222016982642,0.020525458949555812,0.01859402320775711,0.015391422656555798,0.013732847930755515,0.01607087607936858,0.01886075306835447,0.030103256847068806,0.05747014745912794,0.0990294640190112,0.44481754906032744
WIN_20260823_21_45_37_Pro_jpg,C,145.92264363922087,60.46790773247075,227.0,239.0,55.55153733095971,60.315615125695,136.5137767109424,63.6448207467998,-0.13534129666175665,-0.07362544075515337,0.37690551348943724,0.13929362761929479,55.775529861450195,25.503317832946777,-0.05125921592116356,2.7905319929122925,0.7204795479774475,10.898359775543213,0.13447210004219282,0.05179658096270088,8.126614048842779,0.40331682393466606,0.09786287820554464,7.152495768841235,2.997843039765912,0.3578829593928044,0.09643050497940064,0.05983220162553735,0.028083517510589736,0.018633042827141556,0.014692264288590292,0.01480599575206933,0.015209243895052692,0.017019927981646064,0.018962925614267573,0.017811266869023266,0.014081686092646862,0.014333420970903857,0.014305325577418794,0.017235798500431936,0.03006230840299535,0.05847956648505567,0.10161986732272363,0.45023821365233385
WIN_20260823_21_45_41_Pro_jpg,C,145.69231598906737,56.1884263981797,226.0,237.0,52.561278224786065,63.10328483507976,135.20061318195394,60.10193711491456,-0.07074406615115622,-0.04991092310127597,0.40499520415452656,0.16830673132637225,55.136558532714844,23.884774208068848,0.26488056033849716,4.298685789108276,0.033783018589019775,11.54524040222168,0.13222024428873763,0.05238973223542572,7.463098611896109,0.42591819104107703,0.10283352920109096,7.007419256401246,3.0416708366138976,0.35053240128885366,0.09598049536671399,0.05673017620240177,0.027942520189042787,0.017886218840418022,0.014698786702283948,0.014289087330578864,0.016758319041007632,0.017853404687515187,0.021196404489509275,0.020142572695812225,0.016452041848061115,0.014076012979455026,0.013877693602887646,0.018899253851061337,0.028294953851856895,0.05827585802425693,0.09579992737330292,0.4409186432999481
WIN_20260823_21_45_43_Pro_jpg,C,143.34421106185042,56.20566699475969,226.0,238.0,53.58107606679035,66.64204811725492,130.99986765484383,60.26020786774852,-0.33203643172966113,-0.1874330482304846,0.3719886862381742,0.13197278911564625,53.89457702636719,24.365530014038086,0.5218901038169861,3.947756290435791,-1.393869400024414,11.853680610656738,0.12968633617479103,0.05379458743689481,7.911140589914571,0.4195542881593406,0.10592736784894868,7.022166993764224,3.0464962199648644,0.34904143475572047,0.0975103734439834,0.05404683465408245,0.028221468178432508,0.017337258750408896,0.013478532535927876,0.015087347803070408,0.015620815852896545,0.01883424082834955,0.02074688796680498,0.019116356188432652,0.017362656931706882,0.01533704390847248,0.015708101422387138,0.019418676561533704,0.029380624669137108,0.057544133424363604,0.10186092066601371,0.4403589193406808
WIN_20260823_21_45_44_Pro_jpg,C,151.41929674970203,57.04828688068303,228.0,239.0,45.78155991354018,58.836339565320856,138.79946423037265,61.55796451872826,-0.029159730165269064,-0.00042075596816187194,0.3448525412235248,0.19532745721064357,56.7109432220459,24.486248016357422,0.38663217425346375,3.22053599357605,1.5890039205551147,10.616836547851562,0.1418708496325065,0.042231617868302644,7.800709433777716,0.4125190491751267,0.10183191769456254,7.065695289430323,3.0407888644243264,0.3517004970447437,0.0957475702363412,0.05841231161989212,0.03016487220573386,0.017044530684814096,0.014713856173382674,0.01398472277739279,0.015705968031510028,0.020585614767366697,0.020212252099357036,0.019051241311488866,0.017256220012732457,0.01659026656931159,0.014350110022867499,0.01711194401744339,0.030039076109125987,0.05554636133549527,0.09822175691928997,0.44553321049444383
WIN_20260823_21_45_47_Pro_jpg,C,145.61957335329342,54.072708634852695,226.0,237.0,53.215845656644795,67.65532644351013,132.57871821664926,59.90709240735464,-0.1510950310765056,-0.08354057543377366,0.37495646116335773,0.17677862044059228,54.70436096191406,23.644140243530273,0.31708255410194397,5.1204752922058105,0.3846643269062042,12.654684066772461,0.12790935075541038,0.05588660166124955,8.267235478556913,0.4101890910493988,0.10464232459455085,6.995871573369463,3.064597907460981,0.35624582498329993,0.09714698447092814,0.05563495304205798,0.0300656155126824,0.018634622082897945,0.015529071867100036,0.014252568776930727,0.016075571760026518,0.020110249081257657,0.02049476345250993,0.019701919150673746,0.014977359804946012,0.016026949775418537,0.014086841233012926,0.01706993702353331,0.03042057982850143,0.056347364932051704,0.09744779582366589,0.4413145539906103
WIN_20260823_21_45_48_Pro_jpg,C,148.78664495114006,63.17892988887571,229.0,239.0,58.895887890155,68.55892404554547,135.16073764059638,67.29130134503362,0.072460311616303,-0.0690362836192797,0.4479247478665632,0.1981931112365895,55.436405181884766,26.63227081298828,0.2944398522377014,4.142437934875488,3.3249282836914062,12.70113468170166,0.14884183858125227,0.04208688906128782,8.749969262727333,0.39399034788754467,0.09210751785780008,7.230340839162686,3.035309754286537,0.35423596857527073,0.09463301937089034,0.0592652913499819,0.02859211002533478,0.018189755529685683,0.014155283459551277,0.014042491268917346,0.01599431313310823,0.01738940628637951,0.02203660920561578,0.01847264491471442,0.016582622187742434,0.014721494797933329,0.016291698991466253,0.019644935972060535,0.03074088440651668,0.05711583236321304,0.10511818020259463,0.4393910007757952
WIN_20260823_21_45_49_Pro_jpg,C,144.72231825114386,59.53478658590849,222.0,237.0,68.13706151499746,66.91139343432471,132.05378749364513,61.94643023659629,0.07556808078760346,0.09749457010235323,0.472089476359939,0.3002338932596215,53.56351089477539,24.778902053833008,0.5361637473106384,4.5698089599609375,2.275805711746216,13.103979110717773,0.10677634793940381,0.03954922389963853,8.561655396893556,0.40447937956541813,0.10029458712559107,7.0876688148876585,3.0541925961285465,0.35852744746701415,0.09628876461616676,0.057600492838441396,0.028913503827985014,0.01878946557831511,0.014211189062781076,0.015401201293700909,0.016859423358853234,0.018019405513630064,0.019774611949819266,0.017967254943652988,0.016691473527535614,0.014750854470228458,0.014416028669164358,0.0186184565569347,0.030623880110767224,0.05711458895484799,0.1012772081309588,0.44107778342653786
WIN_20260823_21_45_52_Pro_jpg,C,146.55860051220117,59.31409148910065,227.0,238.5,56.08647582509349,57.43036914865347,135.82866791638304,65.77817611185438,-0.09606033307528485,-0.07143180550314604,0.397742183605508,0.17253601484182718,55.23269462585449,26.06491184234619,-0.35438383370637894,3.1949023008346558,0.40434434125199914,11.760307312011719,0.13281493835911923,0.05166338963487959,7.1676056695096975,0.4121097327954145,0.10175947157171265,7.035066437508964,3.0632303330034616,0.3515546541375575,0.09727564844666081,0.056473708270538825,0.028967023265432337,0.017546111076332967,0.013589036699225393,0.014950415933277497,0.01495874363639008,0.019284891805194337,0.021587283570324262,0.01933756488495074,0.016303519611395343,0.01591232563623115,0.01435970372605546,0.019008277395463652,0.028857700890789657,0.05701133519549596,0.1012798974604219,0.4391270031625092
WIN_20260823_21_45_53_Pro_jpg,C,148.96337023724084,58.52383619126826,227.0,239.5,55.15936023036806,57.51101407695504,137.44767470259322,64.66326432976817,-0.11772816320173829,-0.1218949093119863,0.4107858171297455,0.1690652177038953,55.93108940124512,25.594493865966797,-0.474746435880661,3.456681489944458,0.7697242274880409,12.767268657684326,0.1386256433076077,0.0557312024854185,6.97584782661934,0.4185332583807354,0.10454511993547712,6.974376738406496,3.0707570201991823,0.3502757597778937,0.09293632380495745,0.0569973758560129,0.028899363620066287,0.016585898033698872,0.015014499702435402,0.015613939902466106,0.018063187420197635,0.01975778528518493,0.022221507145846635,0.021844316405894886,0.0170040074369184,0.015294078009823124,0.01606787048895226,0.018619851241493263,0.03038530308558285,0.055997195101283204,0.09875243276904956,0.4430271804941465
WIN_20260823_21_45_55_Pro_jpg,C,150.87345059344713,58.88599615941257,228.5,240.5,54.46473881707277,53.82925676876209,138.5023584349442,62.26873116804937,-0.007791983461062387,-0.04604235457940217,0.4258231259905688,0.17971038430464636,56.48734664916992,24.45928955078125,-0.8989966809749603,3.6125214099884033,2.150016963481903,11.884751319885254,0.14250828590584103,0.05917971377948569,7.373665014743796,0.41683469824322955,0.1030455070920229,6.960545521308921,3.015021642315123,0.3581674273851262,0.0999723376258439,0.05665066095891293,0.03038937531193559,0.01926951033219526,0.01510394246484713,0.013603393521912081,0.014918202747356394,0.01619963997104115,0.018847369244917526,0.01639728733005976,0.015662518455844505,0.015898721784043682,0.01643742540160839,0.019323295275115983,0.030779811578451364,0.05522547686550523,0.10093774730118629,0.44446971818116277
WIN_20260823_21_46_00_Pro_jpg,C,153.491736008207,58.790052964568176,229.0,240.0,49.4796277665996,57.16468127090025,141.21254116355652,63.009763904896374,-0.10755417125241626,-0.09911726852743873,0.34802461782807226,0.11495739500912965,57.78139114379883,24.853626251220703,-0.8160261511802673,3.3595733642578125,0.7456414103507996,10.682901382446289,0.15687299335473756,0.047414354565585515,7.517183115682316,0.4173683093491978,0.10180474697589503,7.053427820510818,3.02097962614582,0.36033353186420486,0.0991158014831717,0.05575694804073882,0.03020631482959079,0.018009802804057905,0.014475850713501647,0.013548203080433542,0.016739846322722282,0.015651073134242476,0.018470567926808217,0.01795270153633696,0.015956753940341278,0.014134275618374558,0.015565976292822718,0.018108651911468814,0.030666849615806804,0.05747468731387731,0.09906695938529089,0.44573271130625686
WIN_20260823_21_46_03_Pro_jpg,C,149.42928360947002,62.41787592622106,228.5,238.5,50.88978145698282,58.73810796940283,138.70561440227482,65.83575405370135,-0.1509082258047692,-0.2511529095093687,0.37698799631609575,0.11385728729527178,56.485572814941406,26.359619140625,-0.4402719959616661,3.6941871643066406,1.3689278662204742,11.344382286071777,0.14327554742542123,0.038094950838773345,7.702542208674164,0.40329773455342327,0.09839790355656794,7.102255447166529,2.9983778020551064,0.3551719413618304,0.10023721040431698,0.05928345547502434,0.027622555771985812,0.016803684870348043,0.013596709752397093,0.013132265678973482,0.013971999352950026,0.016951891079081717,0.018984519274199238,0.017413112547565116,0.015824903745022025,0.013470427868736862,0.013949465900529284,0.018085010586659095,0.03050598314140825,0.055653001197797765,0.10530749964693528,0.4473629418535937
WIN_20260823_21_46_05_Pro_jpg,C,151.0484239692414,60.1501143608229,228.5,239.0,52.16534919501043,59.733370632027686,138.49607957140842,63.54968718501957,-0.06372677336831932,-0.19339230240562116,0.37842256105281546,0.13128280675312223,56.40741157531738,25.399502754211426,-0.7046814858913422,3.7275813817977905,1.9913949966430664,11.846490383148193,0.14526174973439246,0.052517852229066214,7.091281848769902,0.4157161175514753,0.10015049302262294,7.05125858453715,3.0100578185316023,0.3521611680351226,0.09751460518525965,0.058439401690184745,0.02831542135055886,0.016920613924365044,0.014142016891227729,0.01431792411558204,0.014696124922314362,0.01834470545463756,0.018832436842759932,0.01854507243819377,0.016103379538687797,0.014979056232430569,0.01477169989842305,0.018560866295139998,0.02944942886836915,0.05765987850763178,0.09986371569737114,0.4457953018847485
WIN_20260823_21_46_20_Pro_jpg,C,149.40994066228546,62.90793231090783,228.0,238.0,53.057601914366295,62.08192257316934,140.19609638830062,64.58129967766254,-0.010439411449227632,-0.1668491596694806,0.3902230578583027,0.15939369764658956,57.250267028808594,26.12287139892578,-0.1647869348526001,4.442378520965576,1.8740962743759155,11.75299072265625,0.1388374912269508,0.04492707335249654,7.689425744810741,0.4064250797942118,0.09661630114800104,7.090689641044885,2.967435946888812,0.3582508156373419,0.10291339934749012,0.061702249441932346,0.02771705866923144,0.016288725646758224,0.013930433296299461,0.01356533684391277,0.014101358858217247,0.016182263387629084,0.017972640375479364,0.015740369755594986,0.013733631427658896,0.013622574552114934,0.014200239329876347,0.01780131436227908,0.02885372038121885,0.05683308559937046,0.10291339934749012,0.45355159979394427
WIN_20260823_21_46_26_Pro_jpg,C,147.67967374177402,61.49015070940837,227.0,238.0,61.94327067043753,68.69907987734466,135.58256104440326,66.74203814511397,-0.3422500227396835,-0.22805542247389402,0.44385293628348027,0.0954952050930776,55.1681022644043,26.66438102722168,0.5785485506057739,4.327901840209961,1.2351986169815063,12.069661140441895,0.14070432750423081,0.031977013624988414,8.252735226314911,0.4135309205422081,0.09506502322749298,7.182568549919322,2.992895122161902,0.3487772417235069,0.10139743803027783,0.06218782975729863,0.029091788218228706,0.01632168558498405,0.012560306105473299,0.01315511783327471,0.013225752786557977,0.016053901181167857,0.018412752536015684,0.014556646148727334,0.014421385860007034,0.012908969508123747,0.014556646148727334,0.016600854218712224,0.029153524848691503,0.058476127100316085,0.11660891288580869,0.4456568067513426
WIN_20260823_21_46_27_Pro_jpg,C,148.57402087858193,65.3443505917419,228.0,239.0,70.21116786626422,73.74975834100451,136.81798432039292,69.43007312504045,-0.03154662315820949,-0.07794934645301235,0.539470114838593,0.1707419603447068,55.714717864990234,27.789997100830078,0.8405067324638367,5.287137985229492,1.7904638051986694,15.389082908630371,0.1579708834433493,0.030333749220212102,7.858900370356019,0.4197014963251525,0.10389091852089351,7.04591964002736,2.991112440134682,0.35802785610527216,0.10299664710813076,0.05836127409891031,0.027087071691019395,0.015295223446979407,0.013244467230624626,0.013880224578914534,0.01350713138755077,0.016484792198746226,0.018135449135732503,0.015611902766135792,0.015551567974023755,0.01372426699937617,0.01414501257334451,0.017345979663334187,0.0285402370555209,0.060018574413745064,0.11095976529756915,0.44110701804099367
WIN_20260823_21_46_28_Pro_jpg,C,143.3388265660677,62.65667545308641,230.0,241.0,62.30358383108765,67.95540188038746,133.49117933046256,70.30395647359542,-0.13580103203980534,-0.11347886687971565,0.46944020002778164,0.1722488038277512,54.55906677246094,28.023347854614258,0.5531098246574402,4.775938034057617,0.675904393196106,12.775975227355957,0.15134046395332684,0.05327128767884429,7.593022683702564,0.4137455060624336,0.1013456062359675,7.037229136528399,2.9980936322676066,0.3474595579858738,0.09876965140123035,0.05896652312821225,0.02832203547218869,0.017373175816539264,0.01367053998632946,0.014467988152198678,0.014467988152198678,0.017770276978060162,0.01750243089317961,0.016236074899265228,0.014863175441033476,0.015037593984962405,0.014102867978193885,0.015696624531184887,0.02902133113613476,0.059415911379657606,0.1055007639949993,0.4464890597821111
WIN_20260823_21_46_30_Pro_jpg,C,147.3909452112087,64.46514339054765,228.0,240.0,58.53444120258785,67.34644038397792,135.53296393688956,66.92540509496624,0.022046403676106677,0.030983991999159015,0.4224896265560166,0.18026471750296325,55.80454635620117,26.623315811157227,1.3765504360198975,4.0020012855529785,2.2514262199401855,11.026596069335938,0.1510063254744106,0.06342762907522517,7.569725113002553,0.41295827549316433,0.10180977325991793,7.055752886065549,3.014422223554009,0.3567634854771784,0.09902242668200115,0.05968947671075331,0.027257044278320874,0.016998604592160346,0.01354689020282913,0.012948132624803533,0.01522263097805404,0.01767043078209954,0.0194088544970189,0.018037572038021105,0.01734439834024896,0.013827223138399087,0.013573512622098187,0.01784232365145228,0.02879668049792531,0.058229174462989294,0.10570890840652447,0.4434548312252077
WIN_20260823_21_46_31_Pro_jpg,C,152.69616259932872,57.38255097753781,232.0,242.5,52.48166001068971,58.13299522386677,140.50452442165943,61.26011618121438,0.20398677771784204,0.2420296530342067,0.39452211174726404,0.26448481007796354,57.525400161743164,24.025239944458008,-0.07271523587405682,3.7090481519699097,4.572121262550354,11.746727466583252,0.16648556045330615,0.0475772919945625,7.348659689653159,0.41944112729189076,0.10711991050957614,6.952118028230951,2.986806461854627,0.35384442251107984,0.09637936497386884,0.059407915145245384,0.030082151389641237,0.018155749314977078,0.013295419112245969,0.014774662636438902,0.013021702821687166,0.017014602363629804,0.019015681848455694,0.017299594375510742,0.014608320771173867,0.01453993645150847,0.01506074988967956,0.018464703373443487,0.030956332333868842,0.05902559989356654,0.09693435661786819,0.4450805410248392
WIN_20260823_21_46_36_Pro_jpg,C,152.06632798803645,59.09099073994567,228.5,239.0,40.58754748995824,50.844110630750016,142.9626174630465,61.02419650499536,0.02286341052804036,-0.018270801092650855,0.31636336347308897,0.18005967086962954,58.46377182006836,23.95604133605957,-0.6924048364162445,2.6783671379089355,1.8685295581817627,8.883927822113037,0.15343035684090178,0.04028509561360549,8.62786641084734,0.390038129397238,0.09460956507397428,7.148371755199417,3.037992576133659,0.3611426918187969,0.09555961816581751,0.05943845232339372,0.02846824466776686,0.018820628115418056,0.013936498924662397,0.014105260723748573,0.014923252292978383,0.01642618698207403,0.01938247859065085,0.018263716836794154,0.01560158463585298,0.015183057194708806,0.015482789280133882,0.019296365508377142,0.030327218163082967,0.055549889437173344,0.0942452789630378,0.4493833038115215
WIN_20260823_21_46_37_Pro_jpg,C,148.1383918944797,61.09572982647769,229.0,240.04999999999973,49.02387371560262,53.35419961905801,140.63024020890185,65.08881007742015,-0.043125361448157665,-0.09678419022971836,0.36647354857723974,0.13785122196114152,57.54619598388672,25.637234687805176,-0.6345318555831909,3.2880120277404785,1.1845314800739288,11.036534786224365,0.14754932406451743,0.04705354719906958,8.391833359791493,0.3948592589908053,0.09557292210028018,7.179448995648782,3.041007050135782,0.35735097611974287,0.09622364695103203,0.05776533699908949,0.028396067085558717,0.01686337229915253,0.014710947589809738,0.013779531667494136,0.015961151694948408,0.017259068016997448,0.020152711728208032,0.0184380679518181,0.01695543813228735,0.015625126544505034,0.015629380215770525,0.018743840946071615,0.02936850639704449,0.056111741697484334,0.09616567746294721,0.4430810302019439
WIN_20260823_21_46_39_Pro_jpg,C,147.76413932190152,61.04983875866205,226.5,238.0,54.59369681983989,57.22585884360069,139.3235971275907,64.16079566028802,-0.030331647663646884,-0.05065164577895541,0.3873559855529797,0.16513621153498886,57.137990951538086,25.405563354492188,-0.6080197244882584,3.6000865697860718,1.288431391119957,11.294819831848145,0.13662003790356742,0.0455781031920173,8.92173735829643,0.3871654087820019,0.09424345651985067,7.221925513394975,3.015003081461245,0.35926718763273124,0.09955369012604431,0.05852362959966449,0.029077642952982766,0.016380080067395022,0.013490056133768708,0.01246772184553478,0.015392943677132356,0.016608061812225586,0.02077841821602163,0.017535695618749576,0.01634693907584243,0.01445690122199672,0.013605488255970334,0.01780026517852098,0.030572929776929672,0.061342291216655215,0.09440300001168053,0.45065179016489504
WIN_20260823_21_46_40_Pro_jpg,C,150.73931833007177,58.83621527909219,228.0,240.0,55.40023228803717,59.36836230621583,138.9754181449569,60.48834812871795,0.19252259031772034,0.22402024366681075,0.37630662020905925,0.2391451258658557,57.124229431152344,23.673065185546875,-0.016926614567637444,4.195166110992432,2.2727444171905518,11.524328231811523,0.1367995615837786,0.06004645760743322,8.071545397469777,0.4122626601655913,0.09879812618847722,7.125713900530605,3.0650531990198524,0.359262883235486,0.0924089433826181,0.0567976920302921,0.02928832931511742,0.01981409001956947,0.016509110837100972,0.014595564253098499,0.016098095629538293,0.01822167420194547,0.020955642530984996,0.018835616438356163,0.015655577299412915,0.015146051208077894,0.014695275874504147,0.019112874143526866,0.030197444831591175,0.055487053020961775,0.09763793725207356,0.43959282078757034
WIN_20260823_21_46_42_Pro_jpg,C,146.9444751000138,62.825989639493216,226.0,239.0,52.23619233268356,59.811721654483264,141.31659539246792,66.7753442851594,-0.1347277743173365,-0.21844815161897554,0.3575915096382933,0.0995752427184466,57.895172119140625,26.29813575744629,-0.4214729964733124,3.7181804180145264,1.3038500547409058,11.25389575958252,0.12710800633084102,0.05241831192344168,7.497480631679177,0.405151999505948,0.09451486472763662,7.130688211731821,3.0479785233336827,0.3558915024832178,0.09562486463071258,0.06086731614794379,0.02888180015518579,0.0170742118421855,0.014311578584360721,0.012805658881639124,0.01457022157082507,0.02017415294421933,0.019757302274528935,0.02014294996751137,0.01405293559789637,0.01439779291318217,0.016342225426580148,0.018735109378384233,0.030521509252583512,0.058154645873944116,0.09802569186998879,0.44288300715578927
