source,annotation,class_id,grade,part,value_mean,value_std,value_p90,value_p95,saturation_mean,saturation_std,gray_mean,gray_std,hue_sin,hue_cos,chromatic_fraction,yellow_candidate_ratio,part_width_px,part_height_px,part_aspect_proxy,foreground_fraction_proxy,foreground_area_px_proxy,texture_processing_scale,lab_L_mean,lab_L_std,lab_a_mean,lab_a_std,lab_b_mean,lab_b_std,highlight_candidate_ratio,highlight_largest_ratio,glcm_contrast,glcm_homogeneity,glcm_energy,glcm_entropy,lbp_00,lbp_01,lbp_02,lbp_03,lbp_04,lbp_05,lbp_06,lbp_07,lbp_08,lbp_09,lbp_10,lbp_11,lbp_12,lbp_13,lbp_14,lbp_15,lbp_16,lbp_17,lbp_entropy,edge_density_proxy,darkline_candidate_ratio,darkline_skeleton_pixels_proxy,darkline_width_px_proxy,part_solidity_proxy
WIN_20260823_21_45_17_Pro_jpg,2,6,C,Body,151.77149270482604,61.51751254783159,232.0,241.0,61.52188552188552,69.80817007835368,138.57598204264872,69.8869586380174,-0.32791556825327817,-0.2155743688473821,0.454320987654321,0.1186307519640853,80,154,1.925,0.8997564935064936,11085.0,1.0,56.40238571166992,27.704931259155273,1.875308632850647,5.050451278686523,-2.579636573791504,13.648079872131348,0.16610549943883277,0.10516273849607183,7.062139135843891,0.4256704609510124,0.09855238705984451,7.068339386680639,0.09988776655443322,0.058810325476992144,0.02861952861952862,0.01717171717171717,0.013692480359147026,0.01425364758698092,0.014927048260381593,0.016947250280583612,0.017508417508417508,0.01964085297418631,0.013019079685746353,0.014029180695847363,0.012457912457912458,0.01919191919191919,0.026936026936026935,0.05982042648709315,0.10538720538720539,0.44769921436588106,2.9966260515907335,0.3527497194163861,0.5428731762065095,3329,2.20698618888855,0.9177641205736026
WIN_20260823_21_45_17_Pro_jpg,3,6,C,Body,144.18743186918886,68.01241476955451,231.0,241.0,78.94645719781981,75.49836231256583,129.3739660147483,75.17776263125867,-0.2124664495245541,-0.08559933001893547,0.5470984289836486,0.1806348188521962,150,133,1.1278195488721805,0.9270676691729324,18495.0,1.0,52.66151809692383,30.080902099609375,1.5988357067108154,5.1153788566589355,0.16594462096691132,15.720832824707031,0.16159025328630972,0.07540878486694454,8.16484018746591,0.39427594527766263,0.09358656545108442,7.1762370307113805,0.10118627765309395,0.06252003847386983,0.027957678743186918,0.01583840974671369,0.011734530298172492,0.012696377043924335,0.013978839371593459,0.013850593138826547,0.01673613337608208,0.014427701186277652,0.014555947419044566,0.01295286950945816,0.012375761462007053,0.015068932350112215,0.027829432510420006,0.06085283744789997,0.11484450144277011,0.45059313882654695,2.943334622157213,0.3492786149406861,0.5928823340814363,6560,2.204280138015747,0.9721212431519124
WIN_20260823_21_45_17_Pro_jpg,4,6,C,Body,141.3677681849757,54.69311121811708,215.0,230.0,59.112831199761835,61.618808120840775,129.86940557705665,58.652772114058095,0.06105650075743364,0.21774967792122735,0.43207303761039995,0.21514339585194006,119,115,1.0347826086956522,0.860211910851297,11772.0,1.0,53.37230682373047,23.36673355102539,1.254473328590393,4.001123428344727,2.4670181274414062,12.66966438293457,0.08296119876947504,0.01687010022824253,7.391863742540382,0.4081007195903268,0.09715610608296162,7.111877861551699,0.09119777711620522,0.056068274287982535,0.02927458569018557,0.01816016671628461,0.01687010022824253,0.01796169494889352,0.018259402599980153,0.021137243227150937,0.02123647911084648,0.019946412622804405,0.01865634613476233,0.019847176739108862,0.01587774139128709,0.018854817902153417,0.036121861665178126,0.05328966954450729,0.09467103304554927,0.43256921702887763,3.1252650163903124,0.3570507095365684,0.546591247395058,3739,2.204493522644043,0.907249056313073
WIN_20260823_21_45_17_Pro_jpg,5,6,C,Body,176.8259718545353,50.515883492226315,237.0,246.0,52.28674933816358,48.949596125279015,162.24745715480006,52.36234634780135,0.06690433823401443,0.09777179946621262,0.47164553434582696,0.24062978960568482,70,127,1.8142857142857143,0.9038245219347582,8035.0,1.0,66.1985092163086,20.313358306884766,0.331427663564682,4.435060977935791,1.9653537273406982,16.362028121948242,0.20607496168315453,0.039013515396405185,8.217836595991557,0.40262249113831033,0.11118920510031292,6.8640740232961654,0.09432910686916539,0.0554549254563188,0.031210812317124147,0.0207607635502299,0.01630207607635502,0.017974083879058102,0.015884074125679253,0.019367423714644002,0.02577678695833914,0.02312944127072593,0.019506757698202593,0.014490734290093354,0.014630068273651944,0.01908875574752682,0.029399470530862476,0.05016023408109238,0.09168176118155218,0.4408527239793786,3.0933631278248788,0.36435836700571267,0.5379685105197157,2591,2.195708990097046,0.9664504170528266
WIN_20260823_21_45_17_Pro_jpg,6,6,C,Body,151.8501941549152,63.124956274866214,228.0,238.0,52.417330880850194,64.32143378797963,144.07480073574493,67.77017313565344,-0.16461188386328457,-0.2804022630928533,0.3814633149397098,0.12405477212344165,176,75,2.3466666666666667,0.9008333333333334,11891.0,1.0,58.74406814575195,26.985979080200195,-1.314028024673462,2.953517198562622,1.7448810338974,10.313776016235352,0.14275495605967709,0.04312282853055385,6.317420771138941,0.42686008519744434,0.10341864632517994,6.948599486007284,0.09871244635193133,0.06315144083384426,0.029429797670141016,0.015123646024933579,0.010423053341508276,0.012058042100960556,0.012262415695892091,0.01583895360719395,0.016452074391988557,0.014714898835070508,0.01185366850602902,0.012773349683220928,0.01307991007561823,0.01696300837931739,0.031780094011853666,0.05722460658082976,0.10913549969343961,0.4590230942162273,2.924225311242978,0.35561005518087063,0.5505824647455548,3571,2.1861488819122314,0.9253837351536913
WIN_20260823_21_45_17_Pro_jpg,7,6,C,Body,145.59610516066212,67.50093846526126,224.0,235.0,65.63622200584226,70.01491628904104,135.3653359298929,70.91991812402017,-0.21694344205754998,-0.44428119919238673,0.4533592989289192,0.10827653359298929,108,61,1.7704918032786885,0.9534001214329083,6281.0,1.0,55.2873420715332,28.440227508544922,-1.7503682374954224,2.6138088703155518,-0.7563930153846741,10.028873443603516,0.12599805258033106,0.04089581304771178,10.05724487944066,0.406624655513479,0.10268548107040243,7.105635161842955,0.0997078870496592,0.05959104186952288,0.029211295034079845,0.01596884128529698,0.014021421616358325,0.015189873417721518,0.01382667964946446,0.014800389483933788,0.023758519961051605,0.016747809152872443,0.014410905550146057,0.011684518013631937,0.016942551119766308,0.01830574488802337,0.031742940603700094,0.06621226874391431,0.10691333982473222,0.43096397273612463,3.0527604612166024,0.3355404089581305,0.5441090555014606,1852,2.1848411560058594,0.9721183800623053
WIN_20260823_21_45_17_Pro_jpg,8,6,C,Body,138.5725166273332,54.007587528990385,210.0,226.0,61.65844239433598,62.790149915995926,127.13269684617035,59.68870369552614,0.09497629771908409,0.2085197902000254,0.48251448187084317,0.2757991847243081,129,98,1.316326530612245,0.907609555450087,11474.0,1.0,52.27857971191406,23.882524490356445,1.1740003824234009,4.241231918334961,2.4332644939422607,13.353915214538574,0.06661660587856683,0.020596438532503755,6.0730597343325705,0.44303370947826637,0.1044182698446162,6.962855950824082,0.08892941428877923,0.04956018021883716,0.029500107273117356,0.017807337481227203,0.0167346063076593,0.01920188800686548,0.023492812701137095,0.02499463634413216,0.028749195451619823,0.028427376099549453,0.021669169706071658,0.01866552242008153,0.015125509547307445,0.01694915254237288,0.031001930916112422,0.048594722162626044,0.0960094400343274,0.4245869984981764,3.1752374474911824,0.35185582493027245,0.5015018236429951,3156,2.185145616531372,0.9370167525773195
WIN_20260823_21_45_17_Pro_jpg,9,6,C,Body,132.50495454081113,56.908030685058904,206.0,226.0,65.80212483399734,63.62242871079439,123.92082950250281,59.463116786195634,0.28924113988777034,-0.031392256397921155,0.5361119624067832,0.2997241802022679,168,79,2.1265822784810124,0.8957956600361664,11889.0,1.0,51.31098556518555,23.88760757446289,-2.7801709175109863,3.2223289012908936,5.248898506164551,12.53587532043457,0.060884666462355706,0.03493717437940545,9.023673051060099,0.3820839335496371,0.09467788714612435,7.194463843243334,0.10327919092859332,0.06108897742363878,0.025538870160384104,0.018796608438042702,0.012769435080192052,0.01195219123505976,0.012667279599550515,0.012462968638267444,0.013484523444682808,0.012769435080192052,0.01082848094800286,0.01195219123505976,0.01593625498007968,0.01797936459291041,0.028297068137705588,0.06027173357850649,0.10808049851874553,0.4618449279803861,2.904871758589074,0.3645929104096435,0.591684543875779,4048,2.195119857788086,0.9074927068939045
WIN_20260823_21_45_17_Pro_jpg,10,7,C,Head,151.2468671679198,64.96850371639914,226.0,235.44999999999982,78.76535087719299,69.2509765948325,140.0328947368421,69.59774672368339,0.28661630843152797,0.2635438085662565,0.6550751879699248,0.42136591478696744,79,64,1.234375,0.8603639240506329,4350.0,1.0,57.147377014160156,27.880535125732422,-0.4668213427066803,3.817781925201416,7.901913166046143,13.673722267150879,0.13721804511278196,0.06359649122807018,6.579130779049811,0.4469124590113728,0.1108728919858545,6.875659587678669,0.08583959899749373,0.06140350877192982,0.02631578947368421,0.019110275689223057,0.014411027568922305,0.014411027568922305,0.018170426065162906,0.019423558897243107,0.02474937343358396,0.020050125313283207,0.021303258145363407,0.015350877192982455,0.018483709273182956,0.015977443609022556,0.03101503759398496,0.05325814536340852,0.09586466165413533,0.4448621553884712,3.072875529562369,0.35714285714285715,0.5028195488721805,1071,2.174766778945923,0.914499315573339
WIN_20260823_21_45_17_Pro_jpg,11,8,C,Tail,149.36506622516555,66.91246633096334,219.0,225.25,84.2396523178808,78.49241812129452,126.7293046357616,77.71931946472199,-0.6190411151166246,-0.2089842777673591,0.5865066225165563,0.09685430463576158,51,62,1.2156862745098038,0.9686907020872866,3063.0,1.0,51.21654510498047,31.30335235595703,7.169850826263428,8.273221015930176,-10.149588584899902,17.226810455322266,0.09105960264900662,0.024420529801324503,16.12893089949146,0.4134345011888221,0.1393109841613576,6.724743354796793,0.10264900662251655,0.062086092715231786,0.03269867549668874,0.014072847682119206,0.009519867549668874,0.00869205298013245,0.010347682119205299,0.014486754966887417,0.017798013245033113,0.016556291390728478,0.011175496688741722,0.013658940397350994,0.008278145695364239,0.011589403973509934,0.028145695364238412,0.0691225165562914,0.12706953642384106,0.4420529801324503,2.9146264924114336,0.29635761589403975,0.5339403973509934,910,2.196016550064087,0.9742622950819673
WIN_20260823_21_45_17_Pro_jpg,12,8,C,Tail,132.95799821268992,72.45899167429644,226.0,234.0,98.23771224307417,77.18544437034878,118.37301161751564,76.82349409404365,-0.14428341112246612,-0.5489544885579286,0.7370866845397677,0.15335120643431635,92,71,1.295774647887324,0.988671157379057,6458.0,1.0,48.57177734375,30.825742721557617,-2.9433534145355225,2.979581117630005,-2.1212158203125,13.54800033569336,0.13708668453976766,0.11027703306523681,15.154624992045452,0.3552302902069464,0.09908161527238957,7.192185513970276,0.11367292225201073,0.0677390527256479,0.028954423592493297,0.00804289544235925,0.007864164432529044,0.0096514745308311,0.006434316353887399,0.011081322609472744,0.013583556747095622,0.01161751563896336,0.008936550491510277,0.006434316353887399,0.007685433422698838,0.010902591599642538,0.027167113494191243,0.07345844504021448,0.13047363717605004,0.45630026809651475,2.771556560330687,0.3285075960679178,0.6262734584450402,2504,2.2425923347473145,0.9963893249607535
WIN_20260823_21_45_17_Pro_jpg,13,8,C,Tail,154.24593179567,58.416201575907984,227.0,240.0,39.309891042875336,45.96593034319928,148.3797934059714,59.77655037623892,0.2643383222843293,0.21681390318709196,0.28357152964482807,0.1743313994622895,95,95,1.0,0.9356232686980609,8444.0,1.0,60.66638946533203,23.56079864501953,-1.5540053844451904,2.5879013538360596,4.0731306076049805,7.676050662994385,0.13173906891184378,0.05263902646101599,8.080269661279932,0.4208051391483787,0.10241019910588918,7.058263230313876,0.08759020800905618,0.05405405405405406,0.02773454082354606,0.02179142493278619,0.017970850431583415,0.01867836422810245,0.019244375265317675,0.02815904910145748,0.031413612565445025,0.027451535304938445,0.02136691665487477,0.01782934767227961,0.01782934767227961,0.02179142493278619,0.033394651195698316,0.04429036366209141,0.08829772180557521,0.4211122116881279,3.2079319697622717,0.35418140653742747,0.5012027734540824,2382,2.205657482147217,0.9929832503395202
WIN_20260823_21_45_18_Pro_jpg,0,7,C,Head,150.85669041963578,48.40148683586456,209.0,221.0,121.27197149643706,71.98810646571131,129.87885985748218,53.14992065994555,0.5365876658453375,0.7328064873676212,0.8562945368171021,0.6987331749802058,81,66,1.2272727272727273,0.6423494201271979,3434.0,1.0,53.94935607910156,21.174476623535156,4.143606662750244,5.9473981857299805,22.626354217529297,15.695204734802246,0.05265241488519398,0.021377672209026127,7.210130576709903,0.41794146236681046,0.10939443650745294,6.877883137722012,0.08194774346793349,0.050673000791765635,0.03167062549485352,0.02494061757719715,0.018606492478226443,0.023357086302454474,0.025336500395882817,0.030482977038796516,0.03681710213776722,0.018606492478226443,0.017814726840855107,0.01979414093428345,0.014647664291369754,0.026128266033254157,0.03721298495645289,0.04315122723673793,0.09184481393507522,0.4069675376088678,3.2668236569074125,0.36262866191607285,0.505938242280285,797,2.2483694553375244,0.7277528992995752
WIN_20260823_21_45_18_Pro_jpg,1,7,C,Head,168.94963015146178,53.433527676231655,232.0,241.0,63.653751320887636,56.86501271921369,158.38957379358928,57.68100179506092,0.4631552378622515,0.46129702290433167,0.5727368791828108,0.45931666079605493,65,79,1.2153846153846153,0.794157740993184,4078.0,1.0,64.66149139404297,22.598676681518555,-0.7833083868026733,3.507983684539795,9.886486053466797,13.136707305908203,0.18069742867206762,0.08594575554772807,5.768795167300508,0.46727171138358514,0.12164199533668857,6.6485881107924545,0.08770693906305037,0.06128918633321592,0.028883409651285663,0.020077492074674182,0.014441704825642832,0.019725255371609723,0.017964071856287425,0.022895385699189856,0.02606551602676999,0.02606551602676999,0.017259598450158505,0.01655512504402959,0.01620288834096513,0.022543148996125396,0.03170130327580134,0.04896090172595984,0.08207115181401903,0.43959140542444525,3.1259286385621374,0.3448397323001057,0.47657625924621344,906,2.167742967605591,0.8050153531218014
WIN_20260823_21_45_18_Pro_jpg,2,7,C,Head,142.24237288135592,61.73532910664814,216.0,230.0,101.35338983050848,69.69438715924977,124.77372881355932,64.76258195662963,0.25802662235850293,0.3161440382602575,0.8048022598870056,0.5257062146892655,58,77,1.3275862068965518,0.9496193461710704,4241.0,1.0,51.424591064453125,26.203447341918945,1.3063956499099731,4.970557689666748,9.712040901184082,20.332107543945312,0.07711864406779662,0.031073446327683617,12.40483742122306,0.35134989548974305,0.09052669032769414,7.306967299426877,0.09152542372881356,0.05508474576271186,0.024293785310734464,0.0211864406779661,0.017796610169491526,0.014971751412429379,0.01694915254237288,0.021468926553672316,0.02288135593220339,0.014971751412429379,0.016666666666666666,0.011581920903954802,0.015254237288135594,0.012994350282485875,0.0288135593220339,0.06016949152542373,0.10649717514124293,0.44689265536723166,3.0237652668664006,0.3550847457627119,0.6033898305084746,1432,2.2382378578186035,0.9636426592797784
WIN_20260823_21_45_18_Pro_jpg,3,6,C,Body,143.44321435388431,53.985326801657045,216.0,231.0,57.83021569001718,59.103825290205656,132.2054781446841,57.63807757712803,0.09464059061321743,0.20577369215160288,0.44197365909524716,0.23926321817140675,121,118,1.0254237288135593,0.859504132231405,12272.0,1.0,54.35661697387695,22.877290725708008,0.8656917810440063,3.855160713195801,2.9962198734283447,12.79140567779541,0.08742126359992365,0.01517465165107845,7.435728391458768,0.40536861260830215,0.09705899305106404,7.110217056090665,0.09295667112044283,0.05430425653750716,0.029108608513075014,0.017369727047146403,0.015556403893872877,0.019183050200419927,0.0202328688681046,0.02357320099255583,0.02672265699560985,0.021664439778583698,0.018705859896926896,0.018896736018324107,0.014983775529681238,0.02109181141439206,0.03187631227333461,0.052968123687726666,0.08837564420690971,0.4324298530253865,3.1396269014604017,0.36113762168352737,0.5496277915632755,3855,2.2184712886810303,0.9138112019194722
WIN_20260823_21_45_18_Pro_jpg,4,6,C,Body,146.6123590517624,68.0377704011235,231.0,242.0,75.40371126698038,74.33190032495669,132.7930391547545,75.37678451848464,-0.21569716132633276,-0.10820340892121738,0.5245494095711623,0.1709136109384711,128,121,1.0578512396694215,0.8998579545454546,13937.0,1.0,54.01258087158203,30.140291213989258,1.1821575164794922,5.224040508270264,0.5262210965156555,15.026217460632324,0.1635443487525526,0.08452454940957116,7.50132570491383,0.41143689856058785,0.09743659055292185,7.098251451278432,0.10627719080174021,0.06081860960667673,0.024149871259877474,0.014205806623457337,0.012430080795525171,0.012607653378318387,0.01198614933854213,0.01562638728580307,0.013317943709491254,0.013850661457870905,0.011719790464352304,0.012962798543904822,0.013406730000887863,0.016958181656752197,0.029033117286690936,0.06037467814969369,0.11346888040486548,0.45680546923555004,2.908231231264443,0.3480422622747048,0.5857231643434254,4629,2.1991348266601562,0.9532985193019566
WIN_20260823_21_45_18_Pro_jpg,5,7,C,Head,154.01600492459218,59.430924875536704,229.0,242.0,108.79716835949523,65.65632217865983,137.222837796245,61.577184623731696,0.45545729489402953,0.36924046745206857,0.8439519852262235,0.6540473991997537,84,58,1.4482758620689655,0.8957307060755336,4364.0,1.0,56.73572540283203,24.457717895507812,-0.7814375758171082,4.141994476318359,18.66749382019043,19.24473762512207,0.11049553708833487,0.04462911665127731,10.602176546459742,0.35018109528402797,0.08882138930501442,7.32828470044475,0.09295167743921207,0.06124961526623576,0.030470914127423823,0.020929516774392122,0.01600492459218221,0.01662049861495845,0.018159433671899046,0.019082794706063406,0.023391812865497075,0.02154509079716836,0.018159433671899046,0.012003693444136657,0.012619267466912895,0.01631271160357033,0.03262542320714066,0.062172976300400126,0.09295167743921207,0.4327485380116959,3.0991762761403447,0.36718990458602646,0.600492459218221,1242,2.223787784576416,0.9441978440076094
WIN_20260823_21_45_18_Pro_jpg,6,6,C,Body,161.74717864024223,50.49228692281214,229.0,240.0,52.63294797687861,48.26612458348616,149.3615469309111,52.73598244828331,0.08122873448829081,0.07214271985054767,0.4730250481695568,0.24649050371593725,73,126,1.726027397260274,0.8966079582517938,8247.0,1.0,61.287784576416016,20.504985809326172,-0.1768532395362854,3.7132208347320557,2.856351613998413,14.225268363952637,0.1434076520781723,0.01844205890448665,8.962730318613094,0.37012323231221533,0.09976698974442078,7.067094315548634,0.09523809523809523,0.05766584090283512,0.030415634461877235,0.017616295072942472,0.013349848609964217,0.01747866776768511,0.016377649325626204,0.019680704651802917,0.020093586567575008,0.021056977704376548,0.018579686209744012,0.015414258188824663,0.013762730525736306,0.016928158546655657,0.030828516377649325,0.05491329479768786,0.09372419488026425,0.44687586017065783,3.049149412951673,0.36154693091109275,0.581888246628131,2877,2.2381088733673096,0.961877010866266
WIN_20260823_21_45_18_Pro_jpg,7,6,C,Body,147.8921076171472,68.13349730655372,233.0,243.0,77.56801761508291,75.82550398063837,132.87875868712584,74.9827597207291,-0.44500099076906763,-0.7162133708725923,0.5267322645014794,0.032753044794605383,112,165,1.4732142857142858,0.9239718614718615,17075.0,1.0,54.2746696472168,29.795900344848633,-1.367861032485962,3.8515477180480957,-6.0543107986450195,10.692171096801758,0.1811738801348655,0.11085116631115392,9.898299479687712,0.38993133409003256,0.09591418759842732,7.191272123717154,0.11057593064061103,0.06247849721323884,0.027041904630840156,0.016445331314938416,0.009770866304273033,0.01059657331590174,0.010390146562994564,0.01389940136241657,0.016720566985481317,0.012385605174430606,0.012592031927337783,0.010390146562994564,0.012041560586251979,0.01513796187985963,0.027385949219018785,0.06357943989541044,0.11945228101561962,0.4491158054083809,2.9016088056738107,0.3479666964838643,0.5855638890800248,5897,2.2280538082122803,0.9552229977522773
WIN_20260823_21_45_18_Pro_jpg,8,6,C,Body,144.05605306799336,67.4622860725396,225.0,237.0,84.27827529021559,82.29673391823714,126.48872305140962,77.24378793784207,-0.4523659743336198,-0.32767627666181165,0.5570480928689884,0.10140961857379768,163,93,1.7526881720430108,0.9504584735140841,14408.0,1.0,51.37249755859375,30.978504180908203,3.2558107376098633,6.7640380859375,-5.521003246307373,15.936405181884766,0.12985074626865672,0.04369817578772803,9.613695071947774,0.40017692118162224,0.10430637373885623,7.069966023394084,0.10190713101160863,0.05978441127694859,0.02603648424543947,0.016998341625207296,0.011276948590381426,0.011857379767827528,0.014344941956882256,0.015920398009950248,0.018739635157545606,0.015671641791044775,0.013681592039800995,0.010945273631840797,0.01077943615257048,0.013681592039800995,0.023880597014925373,0.06608623548922056,0.12744610281923716,0.44096185737976784,2.9474618944463584,0.34626865671641793,0.5856550580431178,4858,2.2084503173828125,0.974685248771292
WIN_20260823_21_45_18_Pro_jpg,9,6,C,Body,140.39589507189112,55.4579887850519,214.0,234.0,60.06640324882011,59.53001346490583,129.3753704313467,60.11009201835165,0.1550987792038589,0.2643795124682239,0.47470091098671935,0.28613763582482715,139,89,1.5617977528089888,0.899199741330531,11124.0,1.0,53.18595886230469,23.899887084960938,0.8767921328544617,4.387465953826904,3.802095413208008,13.400413513183594,0.08528152782351005,0.0354516518494128,6.704786291397994,0.4380006439175782,0.10089678816268743,7.048842892747917,0.08736691910876962,0.05575677752167709,0.027549116452639667,0.020963670288662056,0.016573372846010317,0.01953682361980024,0.020305125672264297,0.027219844144440786,0.02919547799363407,0.031829656459225114,0.02162221490505982,0.020853912852595764,0.01821973438700472,0.01953682361980024,0.02612226978377785,0.05465920316101416,0.08989134013829438,0.4127977170453298,3.2290678227357392,0.3478213148940841,0.49445724947865216,2953,2.1867616176605225,0.9233777997364954
WIN_20260823_21_45_18_Pro_jpg,10,8,C,Tail,181.38178633975483,29.97654572297306,207.0,212.5,75.15936952714536,55.707493787199226,165.62521891418564,35.80169640649098,0.591969246627427,0.7444664659744297,0.6654991243432574,0.6339754816112084,35,44,1.2571428571428571,0.575974025974026,887.0,1.0,67.89300537109375,13.96665096282959,1.7353054285049438,3.553659439086914,18.68906021118164,13.787109375,0.012259194395796848,0.0035026269702276708,2.8722779502273394,0.6328171515796882,0.2267871738364911,4.998449876124775,0.07355516637478109,0.05779334500875657,0.01926444833625219,0.03152364273204904,0.010507880910683012,0.0297723292469352,0.040280210157618214,0.03502626970227671,0.028021015761821366,0.02626970227670753,0.040280210157618214,0.021015761821366025,0.02626970227670753,0.01926444833625219,0.024518388791593695,0.050788091068301226,0.0542907180385289,0.4115586690017513,3.2964015899641472,0.21891418563922943,0.22942206654991243,95,2.0294737815856934,0.8500533617929562
WIN_20260823_21_45_18_Pro_jpg,11,6,C,Body,127.56828240252898,56.67839898764105,202.0,223.0,65.66417281348788,62.666471842847585,119.59936775553214,59.19560082140938,0.33508217188610406,0.010643966731460876,0.5373024236037934,0.31991570073761855,169,77,2.1948051948051948,0.8906478137247368,11590.0,1.0,49.577728271484375,23.785432815551758,-2.784893751144409,3.1184499263763428,5.5720415115356445,12.038315773010254,0.057007376185458376,0.038356164383561646,8.844936954236678,0.37549355691507846,0.09165167581652582,7.23105119777332,0.10579557428872498,0.059957850368809275,0.025816649104320338,0.014120126448893572,0.012750263435194942,0.010853530031612223,0.012644889357218124,0.01148577449947313,0.013382507903055849,0.014120126448893572,0.011275026343519495,0.013909378292939936,0.013171759747102213,0.018229715489989463,0.025816649104320338,0.06027397260273973,0.10642781875658588,0.46996838777660693,2.86687423009014,0.3642781875658588,0.6033719704952581,4036,2.197589159011841,0.9217575187969925
WIN_20260823_21_45_18_Pro_jpg,12,6,C,Body,148.4878225223053,64.34804112543992,229.0,241.0,48.28791897757415,54.86208287282859,141.72437906920666,65.81377950344896,0.16988829465691663,-0.03408793168587097,0.3515794550277309,0.17627200385821076,121,49,2.4693877551020407,0.9040310339011638,5360.0,1.0,57.94183349609375,26.07320213317871,-1.9107939004898071,2.3411002159118652,3.367227077484131,9.547792434692383,0.14709428502531952,0.05063901615625754,9.13793141646604,0.39108005980810967,0.09258170153015993,7.2419600181982995,0.09428502531950808,0.054014950566674706,0.02435495538943815,0.01856763925729443,0.019773330118157705,0.015915119363395226,0.020737882806848323,0.02483723173378346,0.027972027972027972,0.02531950807812877,0.018326501085121776,0.01567398119122257,0.015915119363395226,0.01856763925729443,0.026525198938992044,0.05063901615625754,0.09163250542560887,0.4369423679768507,3.116208741928456,0.36363636363636365,0.5488304798649626,1486,2.208054542541504,0.9218475588338602
WIN_20260823_21_45_18_Pro_jpg,13,8,C,Tail,149.3199426111908,66.80524439243098,224.0,235.5,81.78766140602582,63.523271234734764,139.62792922046867,67.85508840144011,0.5091544613626631,0.18949593875598977,0.7838354854136776,0.5413677666188427,49,56,1.1428571428571428,0.9354956268221575,2567.0,1.0,57.2797966003418,27.143362045288086,-3.4380156993865967,3.148866653442383,11.070540428161621,12.546908378601074,0.1257771401243424,0.041128646580583454,11.61199397958121,0.3647711037124135,0.09954003684030377,7.167173495540871,0.10043041606886657,0.06838833094213295,0.02773792443806791,0.016260162601626018,0.013868962219033954,0.010521281683405069,0.011477761836441894,0.0196078431372549,0.020564323290291727,0.013868962219033954,0.015303682448589193,0.012434241989478718,0.01482544237207078,0.013390722142515544,0.029172644667623145,0.05643232902917265,0.09803921568627451,0.45767575322812054,2.9502647580365347,0.35389765662362505,0.5934959349593496,814,2.1940879821777344,0.9274255156608098
WIN_20260823_21_45_18_Pro_jpg,14,8,C,Tail,147.211842776927,60.913843953462525,230.0,243.0,35.87595712098009,40.19910581523669,142.32329419771992,62.33256181879074,0.23583017172867615,0.21416657612423545,0.25914582269865577,0.1582440020418581,96,83,1.1566265060240963,0.8969628514056225,7147.0,1.0,58.201927185058594,24.530929565429688,-1.3909201622009277,2.439602851867676,4.0891265869140625,6.698084831237793,0.13867619533775735,0.08031308490726562,8.346282196109225,0.41852945420468257,0.09674841063198082,7.163009131795203,0.09001191083886337,0.05359877488514548,0.026884464863025353,0.019397651863195507,0.017185638931427598,0.017525948613238047,0.02092904543134252,0.028415858431172367,0.03147864556746639,0.03335034881742385,0.022120129317679087,0.018887187340479835,0.017185638931427598,0.022290284158584313,0.028415858431172367,0.04866428449889399,0.08405649140718054,0.41960183767228176,3.2130311795266384,0.34575463671941464,0.5012761613067892,1940,2.2106895446777344,0.8967265725288832
WIN_20260823_21_45_18_Pro_jpg,15,8,C,Tail,139.22797761790568,56.34294173150999,213.0,232.0,69.41199040767385,68.44441611729184,126.34356514788169,60.78983554242709,0.08084915127316969,0.06670656716361328,0.5040767386091127,0.25643485211830536,108,74,1.4594594594594594,0.9368118118118118,7487.0,1.0,52.08153533935547,24.204439163208008,0.4519284665584564,4.771704196929932,2.373748540878296,15.037219047546387,0.0815347721822542,0.016147082334132694,9.820152313004234,0.37320773394670964,0.08902671285930261,7.316316115773491,0.09448441247002398,0.055955235811350916,0.027338129496402876,0.015507593924860112,0.012789768185451638,0.017106314948041566,0.017745803357314148,0.021422861710631496,0.023820943245403677,0.018864908073541166,0.018864908073541166,0.017745803357314148,0.014228617106314949,0.01806554756195044,0.02941646682653877,0.05803357314148681,0.09944044764188649,0.43916866506794566,3.072535582466516,0.36594724220623503,0.5921662669864108,2523,2.2402822971343994,0.9370759185763666
WIN_20260823_21_45_21_Pro_jpg,0,7,C,Head,135.6162878787879,54.317439229053996,214.0,233.0,84.99659090909091,61.31606199092591,122.08977272727273,55.53684186640254,0.4226822483936532,0.49119826431547614,0.7503787878787879,0.5791666666666667,61,72,1.180327868852459,0.7634335154826958,3353.0,1.0,50.56486892700195,22.174497604370117,0.9030007123947144,3.994554042816162,10.817838668823242,15.788558959960938,0.08106060606060606,0.03295454545454545,9.796059434337577,0.3672783389777276,0.09743548424460027,7.180480456544164,0.09507575757575758,0.053409090909090906,0.029545454545454545,0.019696969696969695,0.017803030303030303,0.01553030303030303,0.020833333333333332,0.017045454545454544,0.01818181818181818,0.01628787878787879,0.012878787878787878,0.01628787878787879,0.019318181818181818,0.021212121212121213,0.025757575757575757,0.06628787878787878,0.08977272727272727,0.44507575757575757,3.0583742377194065,0.35833333333333334,0.5723484848484849,991,2.251413106918335,0.8407056345444971
