image,source,split,original_sha256,crop_top_px,width,height,annotations,physical_fish_id
WIN_20260823_20_34_14_Pro_jpg.rf.22b90db68d697f7916e02443aecd8fe7.png,WIN_20260823_20_34_14_Pro_jpg,train,50378800f4341092b02a425755560e3fe303288d98e5791131375f7039642d55,140,640,360,9,UNKNOWN
WIN_20260823_20_34_43_Pro_jpg.rf.45a3331e8d51bc8ff6daaf04b8d15d4c.png,WIN_20260823_20_34_43_Pro_jpg,train,fed07e3f392737a891e978452430887b53ca8d2459c4cb78e921d2b515854150,140,640,360,11,UNKNOWN
WIN_20260823_20_34_57_Pro_jpg.rf.12bc1f26d61022bd5c4afd16d7092320.png,WIN_20260823_20_34_57_Pro_jpg,train,b18f9d92a19b31dab671e0156d2d8bed9ab745d8300dca81059d992a6a64bb31,140,640,360,12,UNKNOWN
WIN_20260823_20_35_00_Pro_jpg.rf.130b89edeaa94181150519d792dccd38.png,WIN_20260823_20_35_00_Pro_jpg,train,904d509abe3a0d03a5a51d0230ab6ad14cdc3e40e4d9b7f985ff86b899cc458b,140,640,360,13,UNKNOWN
WIN_20260823_20_35_07_Pro_jpg.rf.e3db2843f861752d8e5288f7d86ec481.png,WIN_20260823_20_35_07_Pro_jpg,train,32bc6756138a34bb87ba5c35f97aa36bc2279c2844a323ef0f7a650daf913e6e,140,640,360,15,UNKNOWN
WIN_20260823_20_35_12_Pro_jpg.rf.6cb94a745e0406200e83a61cf9536b3e.png,WIN_20260823_20_35_12_Pro_jpg,train,c97b6c9c0aea1f4409a1018ad2df50d478dcc62255e0f780fed4584fb53c5d0a,140,640,360,14,UNKNOWN
WIN_20260823_20_35_18_Pro_jpg.rf.71e7ab529b04139aec5be23a4127b9a7.png,WIN_20260823_20_35_18_Pro_jpg,train,75dde578c92547ae0a8a89e0041aafa9d7a75e7e94e1806701ae3c20ccac69c4,140,640,360,14,UNKNOWN
WIN_20260823_20_35_22_Pro_jpg.rf.34698cfdf1abdc5516eb34b66a613a2e.png,WIN_20260823_20_35_22_Pro_jpg,train,5efb8a8e47dc430ddd138e7d7bdc056ce8873fed6232a6e53852832f2d6924b6,140,640,360,15,UNKNOWN
WIN_20260823_20_35_24_Pro_jpg.rf.0d61636cb671215853ca861dca0c5e4e.png,WIN_20260823_20_35_24_Pro_jpg,train,fec07b00719b46d085623f5f123bbdffc72279fd8f01cacfcf89a6d2b3a40e46,140,640,360,17,UNKNOWN
WIN_20260823_20_35_26_Pro_jpg.rf.13adae76555253145260c491b076f19b.png,WIN_20260823_20_35_26_Pro_jpg,train,976e8c03989967b102bbc4f30beee3ed813c1a018431f4e6b0914308770ae1fd,140,640,360,9,UNKNOWN
WIN_20260823_20_35_30_Pro_jpg.rf.03c6d88109e5089e73820b5ca430a054.png,WIN_20260823_20_35_30_Pro_jpg,train,9fe875ae728338894f33c7b892a765c26ca1342e63c1bf7f330b39482314347e,140,640,360,11,UNKNOWN
WIN_20260823_20_35_32_Pro_jpg.rf.3d860cc304d4af050c95cd1469d0af0e.png,WIN_20260823_20_35_32_Pro_jpg,train,17f9595103e1da935235df844129613e992244c203681a2aceb4f000829751ee,140,640,360,9,UNKNOWN
WIN_20260823_20_35_55_Pro_jpg.rf.0020994d8c969d0357b9d1d5acac1d94.png,WIN_20260823_20_35_55_Pro_jpg,train,a354a8cd2a62010f91d6144711c166604f26f1b8bf0179d35c2b3823ab4ce102,140,640,360,9,UNKNOWN
WIN_20260823_20_37_18_Pro_jpg.rf.53a22142ad753b40b959933102bf76dc.png,WIN_20260823_20_37_18_Pro_jpg,train,3b99a4c8266b68fd1b88deb6ae6c02f96892d0b43879a00497eaef4353b98e96,140,640,360,18,UNKNOWN
WIN_20260823_20_37_25_Pro_jpg.rf.1cb23b1cd61e18910a04fe280eb61a4e.png,WIN_20260823_20_37_25_Pro_jpg,train,337b1578cecb0b93b8af451ce7402123acd06bdc24f5e40e8ba253a48cfa9146,140,640,360,11,UNKNOWN
WIN_20260823_20_38_36_Pro_jpg.rf.70060f1576e8804a402909eec05cd2b3.png,WIN_20260823_20_38_36_Pro_jpg,train,69244e2757bb5506cc99e05e5f3ce98a2f276e4081ca28e12c624b9c73fe741c,140,640,360,17,UNKNOWN
WIN_20260823_20_38_40_Pro_jpg.rf.0da3733ab03b75a8b4270632a4401d7c.png,WIN_20260823_20_38_40_Pro_jpg,train,a80524b50399e86ea490ddf8ad16652acf9ae450887ba2c96e677576d7bdebe9,140,640,360,17,UNKNOWN
WIN_20260823_20_38_49_Pro_jpg.rf.81433fba27ff062b483399169b7bc85d.png,WIN_20260823_20_38_49_Pro_jpg,train,b3f6e6d73b729d90fee6598271ee59cfb4e512eb5d643e8d2789576e2443f75b,140,640,360,18,UNKNOWN
WIN_20260823_20_38_51_Pro_jpg.rf.65eef2ec4297c266f29b1a568cea1ca7.png,WIN_20260823_20_38_51_Pro_jpg,train,6d2f8ac3b1a295ea4bb45a2884195628aef3c748a8dd7e26e1d04600e53a3ad8,140,640,360,20,UNKNOWN
WIN_20260823_20_38_53_Pro_jpg.rf.17623e685cb217caa0667618d352d9d9.png,WIN_20260823_20_38_53_Pro_jpg,train,5b6c1f829b5b0836a35dd5ddde55c6dc9a2db28f0a8e51359c1eacc096619e35,140,640,360,19,UNKNOWN
WIN_20260823_20_38_54_Pro_jpg.rf.48e6aa686d719d8053a8b441c6fb82db.png,WIN_20260823_20_38_54_Pro_jpg,train,52dd3c69914b4e8b5f686a3b3222dec64d8f19a9f9d3c44f0871dfa64731a09b,140,640,360,18,UNKNOWN
WIN_20260823_20_38_57_Pro_jpg.rf.5d9771d9fbf5ada33246e9b491138a76.png,WIN_20260823_20_38_57_Pro_jpg,train,a78b3bbf6bb064e2ad7bb630ad95a76fe2cde3bd70b57d5f6bb21aa5b5bfd577,140,640,360,17,UNKNOWN
WIN_20260823_20_39_00_Pro_jpg.rf.74a9a3dd2061e83c58e93f898eca22b8.png,WIN_20260823_20_39_00_Pro_jpg,train,7959124956bf5dcc82c2815c940e506cf8988af96f037031ea2aa68b05751614,140,640,360,13,UNKNOWN
WIN_20260823_20_39_10_Pro_jpg.rf.58c2f74c931d788b2f600e303d899af4.png,WIN_20260823_20_39_10_Pro_jpg,train,d6524ebc5901fca387e50088d0dbd4d090778dd5f55ce42c2ccb0f75422058fa,140,640,360,17,UNKNOWN
WIN_20260823_20_39_15_Pro_jpg.rf.7feb1d5973ec3f9daf8683d79527ad62.png,WIN_20260823_20_39_15_Pro_jpg,train,d1a69cab4c134d0bc35f684955f3ea03a96d30e3d7015c6c71bbfa9a5ea069c7,140,640,360,15,UNKNOWN
WIN_20260823_20_39_26_Pro_jpg.rf.57003922cc3db3e11c95cc16fd7f13e5.png,WIN_20260823_20_39_26_Pro_jpg,train,b0a927481d16dea2c1c546dc5878cba6a524ba3cd0b130a61d4b3a33fee79763,140,640,360,16,UNKNOWN
WIN_20260823_20_39_41_Pro_jpg.rf.2ab50043a0b33ec38e77dc319a7931d1.png,WIN_20260823_20_39_41_Pro_jpg,train,47defef02a7c9530d6d1bd6126b902a119d80424e36cd5e7f8705fb14414e6db,140,640,360,20,UNKNOWN
WIN_20260823_20_39_51_Pro_jpg.rf.19cf03630d6647796d47ec56cfdfb314.png,WIN_20260823_20_39_51_Pro_jpg,train,6def0c7a8ac44c65d79a30d0ebb2f4c94a6042e12b6da71264c2c519b5142b20,140,640,360,17,UNKNOWN
WIN_20260823_20_40_59_Pro_jpg.rf.774413d908e90d540a29590ce0afbcef.png,WIN_20260823_20_40_59_Pro_jpg,train,e31af73639ec0ade18be0319b70fcaee458c2631ade369fafb07436b5d4b1abe,140,640,360,15,UNKNOWN
WIN_20260823_20_41_01_Pro_jpg.rf.0848ef3656528c98088acd2df423a7e6.png,WIN_20260823_20_41_01_Pro_jpg,train,9cce1a39f22a990aaeeaa0afd95f31315f2980cba51ae2c0a5b3d0c5dbdbd49b,140,640,360,15,UNKNOWN
WIN_20260823_20_41_07_Pro_jpg.rf.bda75f19c45ed0b01a27f6a53de15cae.png,WIN_20260823_20_41_07_Pro_jpg,train,4a40b82aaf763d94871b4e452473ddd1b144872340590118f0d0e8edd118a533,140,640,360,16,UNKNOWN
WIN_20260823_20_41_12_Pro_jpg.rf.28fdd1c4929c7e67af1e2067635a68d6.png,WIN_20260823_20_41_12_Pro_jpg,train,9965258ff2145e887b7a2dd415c1e08b079c11c3f972072391958263a6a9318d,140,640,360,20,UNKNOWN
WIN_20260823_20_41_18_Pro_jpg.rf.1022261dbe0d0c88a74a2968c124b39f.png,WIN_20260823_20_41_18_Pro_jpg,train,10a4d0e48bb7518bb1e736e2992e10daa6a391fec2e9ac179b1354836e4f0ede,140,640,360,16,UNKNOWN
WIN_20260823_20_41_26_Pro_jpg.rf.1aae3f52def1e887c205d7ad45a43753.png,WIN_20260823_20_41_26_Pro_jpg,train,c88d6457611bde5b153b450b7ecab95bf30a4792616e6b8b80d3870909d94e31,140,640,360,19,UNKNOWN
WIN_20260823_20_42_06_Pro_jpg.rf.782588bbc32f9ba46ba9a7a61f799c92.png,WIN_20260823_20_42_06_Pro_jpg,train,6c9f4af44fc18deb7654f3843e670d46535ce92a25f0f15e8dafc3cd3b18b386,140,640,360,14,UNKNOWN
WIN_20260823_20_43_58_Pro_jpg.rf.2312031dd10df7067c15ed93f8460708.png,WIN_20260823_20_43_58_Pro_jpg,train,1d42cb07daf35524fadfaae3d985af0a4e29e7e2327fed0625989d7d0b39d00a,140,640,360,12,UNKNOWN
WIN_20260823_20_44_27_Pro_jpg.rf.4d7479d2a30d83055ed608bb47d446fb.png,WIN_20260823_20_44_27_Pro_jpg,train,80d186e5335c366345ff1c05b362bc56a6d48f92d8b7cbbb41633f971d7b8761,140,640,360,15,UNKNOWN
WIN_20260823_20_44_29_Pro_jpg.rf.47851f7616dd6463a15366f571adf4e3.png,WIN_20260823_20_44_29_Pro_jpg,train,3569c94f1265ca3d78ef4df26cc7732ed295d0ddb29fbd547c8a91114a741ea2,140,640,360,16,UNKNOWN
WIN_20260823_20_44_30_Pro_jpg.rf.318f11aef0d3058cb82f7d31aad194e2.png,WIN_20260823_20_44_30_Pro_jpg,train,decd06552db01cf62b38a99161f18074a9519439d00c46c291170b8e41ac5936,140,640,360,15,UNKNOWN
WIN_20260823_20_44_34_Pro_jpg.rf.36d61b44818d5877a5badb45e32598dc.png,WIN_20260823_20_44_34_Pro_jpg,train,4c0c3325970670282e5ca3b378bef80d1419e0d0039565ba6861b8bfd700db20,140,640,360,15,UNKNOWN
WIN_20260823_20_44_36_Pro_jpg.rf.3c455ec056787dd07c1ffe790c1b8fe5.png,WIN_20260823_20_44_36_Pro_jpg,train,ef7a1e7ccb9c5b75f81c854eb67c9dbe18a1346b3cdb58e2b7622121bcc768ad,140,640,360,17,UNKNOWN
WIN_20260823_20_44_39_Pro_jpg.rf.488d8fc257d031f0be7ff271a59eb8ac.png,WIN_20260823_20_44_39_Pro_jpg,train,4d627c41116e258b6172566dcdabb216a10015a49d5eb9764e6cc5264e90047d,140,640,360,15,UNKNOWN
WIN_20260823_20_44_45_Pro_jpg.rf.a11a55e6a812645a5bd6c5a2ac82963d.png,WIN_20260823_20_44_45_Pro_jpg,train,76a81cbd7c484e817d20e3df90674c305e382ac9292f21343ac2fbb1049e408f,140,640,360,20,UNKNOWN
WIN_20260823_20_44_47_Pro_jpg.rf.301ceba46102d0372d7b41da991d0d2a.png,WIN_20260823_20_44_47_Pro_jpg,train,91d357cb602b362b5556811d1824eeb66e803d0b3490dfdf44da52d5d43bdde2,140,640,360,20,UNKNOWN
WIN_20260823_20_44_49_Pro_jpg.rf.54d3cc1c14d99f3652e5593c8ccef906.png,WIN_20260823_20_44_49_Pro_jpg,train,9bdfc8e36f19ba61436edcfc6caa0f945fcf15b81c3413901f2f0bb4ccf25768,140,640,360,16,UNKNOWN
WIN_20260823_20_44_51_Pro_jpg.rf.0113ac86264814073297cff1ddafb530.png,WIN_20260823_20_44_51_Pro_jpg,train,7b5743b7f190894be4c428a3980d1fbdf5f6c6aa306d54526383628483a2166c,140,640,360,17,UNKNOWN
WIN_20260823_20_44_53_Pro_jpg.rf.3ea9734e3f11594ab33606f01784b458.png,WIN_20260823_20_44_53_Pro_jpg,train,736255f2455226a9433e4eab16780e8c740b3ee1c8393c2efeea64e1c74373af,140,640,360,18,UNKNOWN
WIN_20260823_20_44_55_Pro_jpg.rf.17fff9320b4c46d754754dba9972aa4f.png,WIN_20260823_20_44_55_Pro_jpg,train,1de979a3eb8b18dbdf911fcb0ce56360f9a6ae5f6880c4b41d82c640eab60a7d,140,640,360,19,UNKNOWN
WIN_20260823_20_45_02_Pro_jpg.rf.3fff04810d943c5bc9b4e2a26f5e6425.png,WIN_20260823_20_45_02_Pro_jpg,train,87d354bb05b00cb8e77808a22d195a57446d1dc00096d2b7253483a228d14ced,140,640,360,16,UNKNOWN
WIN_20260823_20_45_04_Pro_jpg.rf.128e9b7bf10b8dc1b3548e43293e259a.png,WIN_20260823_20_45_04_Pro_jpg,train,b4728e8cc299adb0a12c35e9d4023d44caa5328553c25116bd159e94016035fb,140,640,360,15,UNKNOWN
WIN_20260823_20_45_06_Pro_jpg.rf.98f21f042c679ef2c1f4c9da10f64cca.png,WIN_20260823_20_45_06_Pro_jpg,train,454bbc11c38ed966fcb7c63a42214e3810dc9ea7c9aced4684280997fc9f9c28,140,640,360,18,UNKNOWN
WIN_20260823_20_45_07_Pro_jpg.rf.07a78be056a4a84be49334e34d206ef4.png,WIN_20260823_20_45_07_Pro_jpg,train,1b53d5a0de48c0bb66a3ca1ca552be5d583849c6a3d0b3ae90443f225b148b55,140,640,360,18,UNKNOWN
WIN_20260823_20_45_14_Pro_jpg.rf.43ff6abad08929b58f2c32d57fe4dbe6.png,WIN_20260823_20_45_14_Pro_jpg,train,619e6c36f5208574089de65af6ffd968535e6ab757112d2c6ccc55f61d6b49c7,140,640,360,18,UNKNOWN
WIN_20260823_20_45_19_Pro_jpg.rf.1631c8761ab17f2e59d535f030f7fffd.png,WIN_20260823_20_45_19_Pro_jpg,train,77f51a89017a2fd432ac42857ed2299066bfa8e97a17ba27e5459f4d06b1c794,140,640,360,19,UNKNOWN
WIN_20260823_20_45_23_Pro_jpg.rf.5ea3652e7dc493e0029267fcadfc491e.png,WIN_20260823_20_45_23_Pro_jpg,train,1828634c31886f112d17d034faf0ec06a2362565bb27ae8d9d66de598bc7af1b,140,640,360,19,UNKNOWN
WIN_20260823_20_45_25_Pro_jpg.rf.50f838e75cfbdc614786d5f4c320482e.png,WIN_20260823_20_45_25_Pro_jpg,train,43802add89489f235c7ff8a25ffcf0a434b279d599ecfcb863e747dff61e1180,140,640,360,17,UNKNOWN
WIN_20260823_20_45_27_Pro_jpg.rf.5a30a87b9062b076a1dc565b6fa0570b.png,WIN_20260823_20_45_27_Pro_jpg,train,2ba1337fa8552a60cd7739101e242feb3bb7113affa4c6c5ced25c0d5215060b,140,640,360,15,UNKNOWN
WIN_20260823_20_45_28_Pro_jpg.rf.398df7c72c9bfde2cf6edf259636ffcf.png,WIN_20260823_20_45_28_Pro_jpg,train,664e74e313006d247a0994e5796a902869a2fb4f5cf17b492a34355d663e3837,140,640,360,15,UNKNOWN
WIN_20260823_20_45_34_Pro_jpg.rf.12ae9899c4d6a67523ece3900aa3e660.png,WIN_20260823_20_45_34_Pro_jpg,train,e01318579de5266de9b521449f635e266350bf6c7c72043eb356b6bc4a496c32,140,640,360,21,UNKNOWN
WIN_20260823_20_45_37_Pro_jpg.rf.5736f4c5edf40109749ffdc49413a772.png,WIN_20260823_20_45_37_Pro_jpg,train,cfe2483d244aa0041110db73f82c44d96040d24f82c819fee7fb4b3483c3ce8e,140,640,360,16,UNKNOWN
WIN_20260823_20_45_40_Pro_jpg.rf.6a6ba0074e9be3955df788b958924044.png,WIN_20260823_20_45_40_Pro_jpg,train,a2bf571a51680bbb1ddef4fa2ea8fca9d7e3cf21153de0272edd21f3c51bb053,140,640,360,15,UNKNOWN
WIN_20260823_20_45_44_Pro_jpg.rf.220f9ec22b1adaefd295aef760d2ba39.png,WIN_20260823_20_45_44_Pro_jpg,train,cf8320424e06afc6afb0ca7f3798304289c3cb31e4d86f2e4d9ef51ee914342c,140,640,360,11,UNKNOWN
WIN_20260823_20_45_47_Pro_jpg.rf.25ea3fae3cf3769bd114c2dba04c8664.png,WIN_20260823_20_45_47_Pro_jpg,train,043b3eb82eb1c5f98626c36d0208fd26d290252e4fc6bb2f69582650492c728e,140,640,360,17,UNKNOWN
WIN_20260823_20_45_49_Pro_jpg.rf.19a286f52aa3de72faac8c56f19da66b.png,WIN_20260823_20_45_49_Pro_jpg,train,718290a22568d2c6064d0bffd11c2e43fd4197e74b77a1b47d452f1d6d95702c,140,640,360,13,UNKNOWN
WIN_20260823_20_46_33_Pro_jpg.rf.97737b8c4be5514b14cdf79f31119c07.png,WIN_20260823_20_46_33_Pro_jpg,train,71d39b9be645c49da7183514def1a6f50c3a3ee299bfc57670d90f8dcf6907d8,140,640,360,12,UNKNOWN
WIN_20260823_20_46_35_Pro_jpg.rf.5a65189fc31e10c1fcdf2d5ad23171a0.png,WIN_20260823_20_46_35_Pro_jpg,train,60101cc82dbe73ae729d0605952fbf8cc3b3dec1f4ca4fbed9d5f6246e68617b,140,640,360,12,UNKNOWN
WIN_20260823_20_46_43_Pro_jpg.rf.1407e1041a979329d16f6b8a3655047d.png,WIN_20260823_20_46_43_Pro_jpg,train,4d017befbf3aa1d9116847c7fca37b36d6ff745f27be9a18375a71af8285696b,140,640,360,16,UNKNOWN
WIN_20260823_20_46_52_Pro_jpg.rf.3cb6de98ab610b6573ce2a8515b7faef.png,WIN_20260823_20_46_52_Pro_jpg,train,464eb8796629361c69b15c6577477a62e18323dbe2d3d289d5ca8848de89930a,140,640,360,18,UNKNOWN
WIN_20260823_20_46_57_Pro_jpg.rf.3ae9f00229e55c26e7c3d7c848ff45c9.png,WIN_20260823_20_46_57_Pro_jpg,train,50eabb7e2863664bad5a6ebb2b992990642d77e513471d3c3fd92ad516b9ab82,140,640,360,15,UNKNOWN
WIN_20260823_20_47_00_Pro_jpg.rf.b79ae495fdd6e15622bdc319a273dce1.png,WIN_20260823_20_47_00_Pro_jpg,train,d4b5b681397698f3fabc3751b486c05e772ce7e1178c515913a61641aba066f7,140,640,360,16,UNKNOWN
WIN_20260823_20_47_04_Pro_jpg.rf.9f8e9931a31d90c8585846e216e33bab.png,WIN_20260823_20_47_04_Pro_jpg,train,fca482c40c15351640b662e45208b8a3dbcc9e357851ebc5833466c9374203fe,140,640,360,20,UNKNOWN
WIN_20260823_20_47_07_Pro_jpg.rf.7e45527adf59d57d122e2015d384c3e9.png,WIN_20260823_20_47_07_Pro_jpg,train,1bf965a37622f4e450c5cdda929f2cd1f502548deeaa734d3ba0a98645b3a35f,140,640,360,15,UNKNOWN
WIN_20260823_20_47_10_Pro_jpg.rf.175e40d587101bb5a5f6d55c247a9485.png,WIN_20260823_20_47_10_Pro_jpg,train,faec7affe511dd5bf2aa207a6cbe3960f6d5f9f7d6b08f6f3de60436369994f6,140,640,360,15,UNKNOWN
WIN_20260823_21_45_01_Pro_jpg.rf.793a269692edc6a1ff5c315386011224.png,WIN_20260823_21_45_01_Pro_jpg,train,6cc79fec675b64e087493e4ffd88e6a9ae8ed91684efb1fc2f640f16b571a05d,140,640,360,18,UNKNOWN
WIN_20260823_21_45_02_Pro_jpg.rf.2497251913a0fd3996bb1dde7768feb8.png,WIN_20260823_21_45_02_Pro_jpg,train,5b332b0b2c087f269835974e48b8d60b5818833ea77554513d928d174f93b043,140,640,360,18,UNKNOWN
WIN_20260823_21_45_03_Pro_jpg.rf.387402fe2640c569e30e250a21672bf1.png,WIN_20260823_21_45_03_Pro_jpg,train,2fa0cb677de98426df9f7bcce95c9f391e0b76965b90b26d55aaefe0d076830b,140,640,360,17,UNKNOWN
WIN_20260823_21_45_04_Pro_jpg.rf.0a92d9ade502efdabeb8b41f3ac08e75.png,WIN_20260823_21_45_04_Pro_jpg,train,14851bc474a180fe95df8f3a634cc61449616840bf2ff4a2d15a26ca22f5f596,140,640,360,14,UNKNOWN
WIN_20260823_21_45_08_Pro_jpg.rf.394966b5920d84c22f2212d87cbc56a2.png,WIN_20260823_21_45_08_Pro_jpg,train,3c895f605733cce00ae39f5990c3fa7a5fe3c5d23c17d412f19c27d531d2256f,140,640,360,16,UNKNOWN
WIN_20260823_21_45_09_Pro_jpg.rf.270469625ef6bac7cf1d13a68b1b9502.png,WIN_20260823_21_45_09_Pro_jpg,train,b4639b90e7595848af9162fbe25b551dcdb7291af6c50a861d1db91d12b283b9,140,640,360,16,UNKNOWN
WIN_20260823_21_45_10_Pro_jpg.rf.92817fbfaa5c3ae7351dd0e1833ad360.png,WIN_20260823_21_45_10_Pro_jpg,train,a58ab70311a6a828bd4ca3f1c1b69a4d4b77aef089da7de9a443907f3e21e6b2,140,640,360,15,UNKNOWN
WIN_20260823_21_45_11_Pro_jpg.rf.01a0867ea638f10c1ffa3acd30d37830.png,WIN_20260823_21_45_11_Pro_jpg,train,a9c8cf263bcc09ea65c54141be6f23223e4fa34e5e639231a6f48596c2e0e51b,140,640,360,16,UNKNOWN
WIN_20260823_21_45_13_Pro_jpg.rf.471140b6f652c5be61a10093f836d2e5.png,WIN_20260823_21_45_13_Pro_jpg,train,20a1ee969bc653f4263a7b8a7c85041d38a325413f6da7c761341c406885c224,140,640,360,17,UNKNOWN
WIN_20260823_21_45_14_Pro_jpg.rf.9c22d1a7e6eb234981e31aa3f71a05c7.png,WIN_20260823_21_45_14_Pro_jpg,train,276ea516083f3d17342a03537a1305c3f95d3e44f0f677c0422f1addd5c828bb,140,640,360,14,UNKNOWN
WIN_20260823_21_45_15_Pro_jpg.rf.76a913a28690f6ef459fe3896fb74651.png,WIN_20260823_21_45_15_Pro_jpg,train,cc26ece4e70a29ef23c020805f66eb414108993a976939fca6ce8d9b2ffb4f52,140,640,360,13,UNKNOWN
WIN_20260823_21_45_17_Pro_jpg.rf.0e5285dff192ac0dae7f4dfe0ea6112a.png,WIN_20260823_21_45_17_Pro_jpg,train,7ed38425c12fa67e9137dc92d196c4350598fc09db6bb966f7faeee48cde0df3,140,640,360,14,UNKNOWN
WIN_20260823_21_45_18_Pro_jpg.rf.1ed298ea99254f22afb23af76d7cb7e6.png,WIN_20260823_21_45_18_Pro_jpg,train,f943b478f37a0838894df6e91e4237b5d1f318664a9e0f3f2b4178dfc75d8abb,140,640,360,16,UNKNOWN
WIN_20260823_21_45_21_Pro_jpg.rf.cbdcc95fbf754a740d08b274eabf6e3c.png,WIN_20260823_21_45_21_Pro_jpg,train,fce1a0d81fc4f31982e64b4beb54f9945e50e77d72a2c0246584c63c0ce2f383,140,640,360,16,UNKNOWN
WIN_20260823_21_45_22_Pro_jpg.rf.035495c87827e2c164251ca0b361c4c3.png,WIN_20260823_21_45_22_Pro_jpg,train,6b9cb2975a6836ecf2c6a77f2027a8da0554d3c9a200e2fcf29b409b6670b2d6,140,640,360,15,UNKNOWN
WIN_20260823_21_45_29_Pro_jpg.rf.48136cf69eed62819ca80bfc41e530c8.png,WIN_20260823_21_45_29_Pro_jpg,train,979a5fb13bc9bc60fa1e7db48a1ad05b71b7e54742d719beb759ad55f0245b74,140,640,360,17,UNKNOWN
WIN_20260823_21_45_31_Pro_jpg.rf.0ff9773e87a4a07f45a0bf872e941ea4.png,WIN_20260823_21_45_31_Pro_jpg,train,95997608bcc89a72c524252dd07489d00099bcc83fd8e5687926a31a9866dc9f,140,640,360,13,UNKNOWN
WIN_20260823_21_45_32_Pro_jpg.rf.48d33c0e3ac3d246438721ab3e5b15af.png,WIN_20260823_21_45_32_Pro_jpg,train,1001132f97a9b7ba6422ec97f9a45f870bb0af9551a940b528d7ad30a7c7b917,140,640,360,15,UNKNOWN
WIN_20260823_21_45_34_Pro_jpg.rf.14046681f60a0bc57b13a27caa343013.png,WIN_20260823_21_45_34_Pro_jpg,train,e5ac6cbefa40f597d7f5d5833f2a3f2394fbdf126915ed1c9c0a20623167633e,140,640,360,14,UNKNOWN
WIN_20260823_21_45_36_Pro_jpg.rf.0de2730943d1503c10647a8ca5c7aa41.png,WIN_20260823_21_45_36_Pro_jpg,train,324ed7c5767e7b1605239071d51947b1320ac089d2f7dae40010cb7f5cdbed18,140,640,360,18,UNKNOWN
WIN_20260823_21_45_37_Pro_jpg.rf.4c85e0c15620c5c9c75012216e89bac2.png,WIN_20260823_21_45_37_Pro_jpg,train,55d8276030211829a5f008fe74cf36bc9b243e83978db9481aa316ee3a9dcd76,140,640,360,16,UNKNOWN
WIN_20260823_21_45_41_Pro_jpg.rf.b6e03028db67a6c80d3c87c935cc92d5.png,WIN_20260823_21_45_41_Pro_jpg,train,c28c5b19c3b3098cd37de18e85389ab7894ccd1ebf912fec045cfa965b1ba170,140,640,360,19,UNKNOWN
WIN_20260823_21_45_43_Pro_jpg.rf.f31b7cf6cc3d1c38c0df62aeb0ade0f8.png,WIN_20260823_21_45_43_Pro_jpg,train,55700ee872d5623fd774a1320098ebfaec347152a8d94cbcee126446053851bf,140,640,360,16,UNKNOWN
WIN_20260823_21_45_44_Pro_jpg.rf.28d9962a6e33522012ef130959650657.png,WIN_20260823_21_45_44_Pro_jpg,train,84e3e6df2f0764b27cee9b0e3a487c06fa704e8054707b3411af57711a0e7368,140,640,360,13,UNKNOWN
WIN_20260823_21_45_47_Pro_jpg.rf.091c91d1b9c8e860a5096fc9ef6d7da1.png,WIN_20260823_21_45_47_Pro_jpg,train,b17532bd8fa96adf24a090038a533a040e4c9e78588db804c5e552c989737ccd,140,640,360,16,UNKNOWN
WIN_20260823_21_45_48_Pro_jpg.rf.1f3cade96b6657a1d5ce52d7adcada1b.png,WIN_20260823_21_45_48_Pro_jpg,train,923f7ac733e7275734a075731b91e3d62849ed882ac65d905f9ec557f2d66887,140,640,360,16,UNKNOWN
WIN_20260823_21_45_49_Pro_jpg.rf.391a658776a7a53099fb7eaf6b70247e.png,WIN_20260823_21_45_49_Pro_jpg,train,5d65ce22a3ce767826166c6ce2c3ea26a1071fcb903222eb753a72c8efd39a5a,140,640,360,10,UNKNOWN
WIN_20260823_21_45_52_Pro_jpg.rf.0406452825064021f7c0c831fb3a9e19.png,WIN_20260823_21_45_52_Pro_jpg,train,e078e0a5a830d641dc85029f4675103aa38c2efb37b0ebd035fe361913eca92d,140,640,360,17,UNKNOWN
WIN_20260823_21_45_53_Pro_jpg.rf.4f32fbf9f09924c8df0a9feb10b6794b.png,WIN_20260823_21_45_53_Pro_jpg,train,05f235b77ac83c6f8e8fa41c9a5d36c96ddafd6487416d63ca7a828a9a8ee367,140,640,360,18,UNKNOWN
WIN_20260823_21_45_55_Pro_jpg.rf.2e190db1c61f1e595b3e23033d51fa18.png,WIN_20260823_21_45_55_Pro_jpg,train,9b9c487286d93c6def20b9828b9bc36e17e88b69d1b2164fc6514e07ce4157d3,140,640,360,17,UNKNOWN
WIN_20260823_21_46_00_Pro_jpg.rf.0e5f7c38e680a6334ca0399a57364a1b.png,WIN_20260823_21_46_00_Pro_jpg,train,824d864c773e237ff030da0e260548c219c35d4b52923bdf8a420a0319cdcced,140,640,360,15,UNKNOWN
WIN_20260823_21_46_03_Pro_jpg.rf.05b74648b1d2e25d663d26ea6089cab8.png,WIN_20260823_21_46_03_Pro_jpg,train,34c1dab22bdee1ea2004c02001947fb0725f1cff7e5bb6d4ca7d63c687596e11,140,640,360,15,UNKNOWN
WIN_20260823_21_46_05_Pro_jpg.rf.30dfe5cee2db5c0e98789f04be107493.png,WIN_20260823_21_46_05_Pro_jpg,train,59be22c96655a53e1265b49f7508c93acae8a77ae46b1a7811d1773a4fdf9a3b,140,640,360,13,UNKNOWN
